"Symbol","EndDate","StateTypeCode","Area","ApplyTypeCode","ApplyType","Invention","UtilityModel"
"600854","2012-12-31","1","1","S5201","已申请","3",""
"600854","2013-12-31","1","1","S5201","已申请","4",""
"600855","2008-12-31","1","1","S5201","已申请","",""
"600855","2008-12-31","1","1","S5203","已授权","",""
"600855","2011-12-31","1","1","S5201","已申请","",""
"600855","2011-12-31","1","1","S5203","已授权","4","7"
"600855","2012-12-31","1","1","S5201","已申请","",""
"600855","2012-12-31","1","1","S5203","已授权","",""
"600855","2015-12-31","1","1","S5201","已申请","90",""
"600855","2015-12-31","1","1","S5203","已授权","",""
"600855","2016-12-31","1","1","S5201","已申请","126","0"
"600855","2016-12-31","1","1","S5203","已授权","5","0"
"600855","2019-12-31","1","1","S5201","已申请","189",""
"600855","2019-12-31","1","1","S5203","已授权","8","2"
"600862","2008-12-31","1","1","S5203","已授权","1","3"
"600862","2009-12-31","1","1","S5201","已申请","2",""
"600862","2009-12-31","1","1","S5203","已授权","","6"
"600862","2010-12-31","1","1","S5203","已授权","1",""
"600862","2010-12-31","1","1","S5204","截至报告期末累计获得","",""
"600862","2011-12-31","1","1","S5201","已申请","1","3"
"600862","2011-12-31","1","1","S5204","截至报告期末累计获得","2",""
"600862","2012-12-31","1","1","S5204","截至报告期末累计获得","2",""
"600862","2013-12-31","1","1","S5204","截至报告期末累计获得","2",""
"600862","2016-12-31","1","1","S5202","已获得","",""
"600862","2019-12-31","1","1","S5203","已授权","",""
"600862","2019-12-31","1","1","S5201","已申请","",""
"600862","2020-12-31","1","1","S5203","已授权","",""
"600862","2020-12-31","1","1","S5201","已申请","",""
"600862","2021-12-31","1","1","S5203","已授权","",""
"600863","2020-12-31","1","1","S5201","已申请","",""
"600863","2020-12-31","1","1","S5206","截止报告期末累计已授权","",""
"600867","2019-12-31","1","1","S5201","已申请","",""
"600868","2008-12-31","1","1","S5202","已获得","",""
"600868","2010-12-31","1","1","S5201","已申请","",""
"600868","2012-12-31","1","1","S5204","截至报告期末累计获得","",""
"600868","2013-12-31","1","1","S5204","截至报告期末累计获得","",""
"600868","2014-12-31","1","1","S5202","已获得","7","344"
"600869","2011-12-31","1","1","S5201","已申请","",""
"600869","2011-12-31","1","1","S5203","已授权","",""
"600869","2012-12-31","1","1","S5201","已申请","",""
"600869","2012-12-31","1","1","S5203","已授权","",""
"600869","2013-12-31","1","1","S5203","已授权","8","31"
"600869","2014-12-31","1","1","S5201","已申请","11",""
"600869","2014-12-31","1","1","S5204","截至报告期末累计获得","25","194"
"600869","2015-12-31","1","1","S5204","截至报告期末累计获得","32","246"
"600869","2015-12-31","1","1","S5202","已获得","",""
"600869","2016-12-31","1","1","S5202","已获得","",""
"600869","2016-12-31","1","1","S5204","截至报告期末累计获得","59","348"
"600869","2017-12-31","1","1","S5204","截至报告期末累计获得","82","382"
"600869","2018-12-31","1","1","S5204","截至报告期末累计获得","120","564"
"600869","2019-12-31","1","1","S5204","截至报告期末累计获得","140","633"
"600869","2020-12-31","1","1","S5204","截至报告期末累计获得","116",""
"600869","2021-12-31","1","1","S5206","截止报告期末累计已授权","156",""
"600870","2009-12-31","1","1","S5206","截止报告期末累计已授权","18",""
"600870","2010-12-31","1","1","S5203","已授权","",""
"600870","2011-12-31","1","1","S5203","已授权","",""
"600871","2007-12-31","1","1","S5203","已授权","",""
"600871","2009-12-31","1","1","S5203","已授权","",""
"600871","2010-12-31","1","1","S5203","已授权","",""
"600871","2012-12-31","1","1","S5201","已申请","",""
"600871","2012-12-31","1","1","S5203","已授权","",""
"600871","2013-12-31","1","1","S5201","已申请","",""
"600871","2013-12-31","1","1","S5203","已授权","",""
"600871","2014-12-31","1","1","S5201","已申请","",""
"600871","2014-12-31","1","1","S5203","已授权","",""
"600871","2015-12-31","1","1","S5201","已申请","",""
"600871","2015-12-31","1","1","S5203","已授权","",""
"600871","2016-12-31","1","1","S5201","已申请","",""
"600871","2016-12-31","1","1","S5203","已授权","",""
"600871","2017-12-31","1","1","S5201","已申请","",""
"600871","2017-12-31","1","1","S5203","已授权","",""
"600871","2018-12-31","2","1","S5201","已申请","",""
"600871","2018-12-31","2","1","S5203","已授权","",""
"600871","2019-12-31","1","1","S5201","已申请","",""
"600871","2019-12-31","1","1","S5203","已授权","",""
"600871","2020-12-31","2","1","S5203","已授权","",""
"600871","2021-12-31","2","1","S5201","已申请","",""
"600871","2021-12-31","2","1","S5203","已授权","",""
"600873","2011-12-31","1","1","S5204","截至报告期末累计获得","3",""
"600873","2011-12-31","1","1","S5205","截止报告期末累计已被受理","6",""
"600874","2012-12-31","1","1","S5201","已申请","2","8"
"600874","2012-12-31","1","1","S5203","已授权","1","9"
"600874","2017-12-31","1","1","S5202","已获得","","1"
"600874","2017-12-31","1","1","S5201","已申请","2",""
"600874","2018-12-31","1","1","S5203","已授权","3","5"
"600874","2018-12-31","1","1","S5201","已申请","2","3"
"600874","2019-12-31","1","1","S5204","截至报告期末累计获得","",""
"600874","2020-12-31","1","1","S5203","已授权","3","9"
"600874","2020-12-31","1","1","S5202","已获得","4","9"
"600874","2021-12-31","1","1","S5203","已授权","0","13"
"600875","2012-12-31","1","1","S5201","已申请","55",""
"600875","2012-12-31","1","1","S5203","已授权","37",""
"600875","2015-12-31","1","1","S5201","已申请","127",""
"600875","2015-12-31","1","1","S5203","已授权","79",""
"600875","2016-12-31","1","1","S5201","已申请","138",""
"600875","2016-12-31","1","1","S5203","已授权","98",""
"600875","2016-12-31","1","1","S5204","截至报告期末累计获得","382",""
"600875","2017-12-31","1","1","S5202","已获得","85",""
"600875","2017-12-31","1","1","S5204","截至报告期末累计获得","467",""
"600875","2018-12-31","2","1","S5202","已获得","147",""
"600875","2018-12-31","2","1","S5204","截至报告期末累计获得","621",""
"600875","2019-12-31","2","1","S5202","已获得","301",""
"600875","2019-12-31","2","1","S5204","截至报告期末累计获得","922",""
"600875","2020-12-31","1","1","S5202","已获得","95",""
"600875","2020-12-31","1","1","S5204","截至报告期末累计获得","999",""
"600875","2021-12-31","1","1","S5203","已授权","86",""
"600875","2021-12-31","1","1","S5204","截至报告期末累计获得","1106",""
"600876","2015-12-31","1","1","S5201","已申请","10",""
"600876","2016-12-31","1","1","S5201","已申请","",""
"600876","2016-12-31","1","1","S5203","已授权","4","0"
"600876","2017-12-31","1","1","S5201","已申请","4","8"
"600876","2017-12-31","1","1","S5203","已授权","",""
"600876","2018-12-31","1","1","S5201","已申请","",""
"600876","2018-12-31","1","1","S5203","已授权","",""
"600876","2021-12-31","1","1","S5201","已申请","21","26"
"600876","2021-12-31","1","1","S5203","已授权","6","29"
"600877","2016-12-31","1","1","S5202","已获得","2","3"
"600877","2021-12-31","1","1","S5204","截至报告期末累计获得","56",""
"600877","2021-12-31","1","1","S5205","截止报告期末累计已被受理","",""
"600879","2007-12-31","1","1","S5202","已获得","",""
"600879","2008-12-31","1","1","S5201","已申请","",""
"600879","2010-12-31","1","1","S5201","已申请","",""
"600879","2010-12-31","1","1","S5203","已授权","",""
"600879","2015-12-31","1","1","S5201","已申请","",""
"600879","2016-12-31","1","1","S5201","已申请","",""
"600879","2017-12-31","1","1","S5201","已申请","",""
"600879","2019-12-31","1","1","S5203","已授权","146",""
"600879","2020-12-31","1","1","S5203","已授权","247",""
"600882","2012-12-31","1","1","S5202","已获得","1","37"
"600882","2012-12-31","1","1","S5204","截至报告期末累计获得","3","170"
"600882","2013-12-31","1","1","S5202","已获得","",""
"600882","2013-12-31","1","1","S5204","截至报告期末累计获得","3","213"
"600882","2014-12-31","1","1","S5201","已申请","",""
"600882","2014-12-31","1","1","S5204","截至报告期末累计获得","6","192"
"600884","2014-12-31","1","1","S5202","已获得","",""
"600884","2015-12-31","1","1","S5201","已申请","6",""
"600884","2015-12-31","1","1","S5203","已授权","",""
"600884","2016-12-31","1","1","S5201","已申请","73","0"
"600884","2016-12-31","1","1","S5203","已授权","36","0"
"600884","2016-12-31","1","2","S5202","已获得","",""
"600884","2016-12-31","1","1","S5206","截止报告期末累计已授权","62","34"
"600884","2016-12-31","1","1","S5205","截止报告期末累计已被受理","",""
"600884","2018-12-31","1","1","S5206","截止报告期末累计已授权","147","119"
"600884","2018-12-31","1","2","S5206","截止报告期末累计已授权","2",""
"600884","2019-12-31","1","1","S5206","截止报告期末累计已授权","134","108"
"600884","2019-12-31","1","2","S5206","截止报告期末累计已授权","2",""
"600884","2020-12-31","1","1","S5204","截至报告期末累计获得","166","126"
"600884","2020-12-31","1","2","S5204","截至报告期末累计获得","",""
"600885","2009-12-31","1","1","S5201","已申请","3","6"
"600885","2010-12-31","1","1","S5201","已申请","",""
"600885","2010-12-31","1","1","S5203","已授权","",""
"600885","2015-12-31","1","1","S5201","已申请","60",""
"600885","2015-12-31","1","2","S5201","已申请","",""
"600885","2015-12-31","1","1","S5203","已授权","14",""
"600885","2016-12-31","1","1","S5201","已申请","82",""
"600885","2016-12-31","1","1","S5203","已授权","33",""
"600885","2016-12-31","1","1","S5204","截至报告期末累计获得","110",""
"600885","2018-12-31","1","1","S5201","已申请","87",""
"600885","2018-12-31","1","1","S5203","已授权","54",""
"600885","2019-12-31","1","1","S5201","已申请","111",""
"600885","2019-12-31","1","2","S5201","已申请","",""
"600885","2020-12-31","1","1","S5201","已申请","113",""
"600885","2020-12-31","1","2","S5201","已申请","",""
"600885","2021-12-31","1","1","S5201","已申请","118",""
"600885","2021-12-31","1","2","S5201","已申请","",""
"600885","2021-12-31","1","1","S5204","截至报告期末累计获得","",""
"600886","2014-12-31","1","1","S5202","已获得","","2"
"600886","2015-12-31","1","1","S5201","已申请","",""
"600886","2015-12-31","1","1","S5203","已授权","2",""
"600886","2016-12-31","1","1","S5201","已申请","",""
"600886","2016-12-31","1","1","S5203","已授权","1",""
"600887","2007-12-31","1","1","S5201","已申请","",""
"600887","2010-12-31","1","1","S5201","已申请","86",""
"600887","2010-12-31","1","1","S5204","截至报告期末累计获得","33",""
"600887","2012-12-31","1","1","S5203","已授权","",""
"600887","2013-12-31","1","1","S5201","已申请","64","67"
"600887","2013-12-31","1","1","S5203","已授权","171",""
"600887","2013-12-31","1","1","S5204","截至报告期末累计获得","327","310"
"600887","2013-12-31","1","1","S5205","截止报告期末累计已被受理","",""
"600887","2014-12-31","1","1","S5201","已申请","",""
"600887","2014-12-31","1","1","S5203","已授权","33",""
"600887","2014-12-31","1","1","S5206","截止报告期末累计已授权","364",""
"600887","2015-12-31","1","1","S5206","截止报告期末累计已授权","",""
"600887","2016-12-31","1","1","S5206","截止报告期末累计已授权","454",""
"600887","2017-12-31","1","1","S5206","截止报告期末累计已授权","469",""
"600887","2018-12-31","1","1","S5206","截止报告期末累计已授权","497",""
"600887","2019-12-31","1","1","S5206","截止报告期末累计已授权","515",""
"600887","2020-12-31","1","1","S5206","截止报告期末累计已授权","552",""
"600887","2021-12-31","1","1","S5206","截止报告期末累计已授权","",""
"600888","2012-12-31","1","1","S5201","已申请","",""
"600888","2012-12-31","1","1","S5203","已授权","",""
"600888","2012-12-31","1","1","S5205","截止报告期末累计已被受理","38","68"
"600888","2012-12-31","1","1","S5206","截止报告期末累计已授权","17","53"
"600888","2013-12-31","1","1","S5201","已申请","",""
"600888","2013-12-31","1","1","S5203","已授权","",""
"600889","2009-12-31","1","1","S5201","已申请","5",""
"600889","2009-12-31","1","1","S5203","已授权","",""
"600889","2010-12-31","1","1","S5201","已申请","1","1"
"600889","2015-12-31","1","1","S5203","已授权","1","6"
"600889","2016-12-31","1","1","S5201","已申请","0","2"
"600889","2016-12-31","1","1","S5203","已授权","0","2"
"600889","2016-12-31","1","1","S5204","截至报告期末累计获得","1","15"
"600889","2017-12-31","1","1","S5206","截止报告期末累计已授权","1","15"
"600889","2018-12-31","1","1","S5206","截止报告期末累计已授权","1","14"
"600889","2019-12-31","1","1","S5204","截至报告期末累计获得","1","14"
"600889","2020-12-31","1","1","S5201","已申请","3",""
"600889","2020-12-31","1","1","S5203","已授权","",""
"600889","2020-12-31","1","1","S5204","截至报告期末累计获得","1","25"
"600889","2021-12-31","1","1","S5206","截止报告期末累计已授权","9",""
"600893","2008-12-31","1","1","S5201","已申请","",""
"600893","2008-12-31","1","1","S5203","已授权","",""
"600893","2009-12-31","1","1","S5201","已申请","23","11"
"600893","2010-12-31","1","1","S5201","已申请","",""
"600893","2010-12-31","1","1","S5203","已授权","",""
"600893","2010-12-31","1","1","S5204","截至报告期末累计获得","",""
"600893","2011-12-31","1","1","S5201","已申请","",""
"600893","2011-12-31","1","1","S5203","已授权","",""
"600893","2012-12-31","1","1","S5201","已申请","50",""
"600893","2012-12-31","1","1","S5203","已授权","",""
"600893","2012-12-31","1","1","S5204","截至报告期末累计获得","60",""
"600893","2013-12-31","1","1","S5201","已申请","54",""
"600893","2013-12-31","1","1","S5203","已授权","",""
"600893","2014-12-31","1","1","S5201","已申请","405",""
"600893","2014-12-31","1","1","S5203","已授权","",""
"600893","2015-12-31","1","1","S5201","已申请","503","313"
"600893","2019-12-31","1","1","S5201","已申请","560","0"
"600893","2019-12-31","1","1","S5203","已授权","310",""
"600893","2020-12-31","1","1","S5201","已申请","598",""
"600893","2020-12-31","1","1","S5203","已授权","363",""
"600893","2021-12-31","1","1","S5201","已申请","647",""
"600893","2021-12-31","1","1","S5203","已授权","399",""
"600894","2012-12-31","1","1","S5204","截至报告期末累计获得","16","73"
"600894","2013-12-31","1","1","S5204","截至报告期末累计获得","6",""
"600894","2014-12-31","1","1","S5204","截至报告期末累计获得","11",""
"600894","2015-12-31","1","1","S5203","已授权","",""
"600894","2015-12-31","1","1","S5204","截至报告期末累计获得","17",""
"600894","2016-12-31","1","1","S5204","截至报告期末累计获得","35",""
"600894","2017-12-31","1","1","S5204","截至报告期末累计获得","51","409"
"600894","2018-12-31","1","1","S5204","截至报告期末累计获得","70","537"
"600894","2019-12-31","1","1","S5204","截至报告期末累计获得","87","680"
"600894","2020-12-31","1","1","S5204","截至报告期末累计获得","99","794"
"600894","2020-12-31","1","1","S5203","已授权","12","136"
"600894","2021-12-31","1","1","S5201","已申请","",""
"600894","2021-12-31","1","1","S5203","已授权","13","103"
"600894","2021-12-31","1","1","S5204","截至报告期末累计获得","111","931"
"600895","2012-12-31","1","1","S5201","已申请","",""
"600895","2013-12-31","1","1","S5205","截止报告期末累计已被受理","",""
"600895","2014-12-31","1","1","S5205","截止报告期末累计已被受理","",""
"600898","2017-12-31","1","1","S5204","截至报告期末累计获得","",""
"600898","2018-12-31","1","1","S5201","已申请","",""
"600898","2018-12-31","1","1","S5204","截至报告期末累计获得","4","84"
"600900","2009-12-31","1","1","S5202","已获得","1",""
"600900","2011-12-31","1","1","S5203","已授权","",""
"600900","2012-12-31","1","1","S5202","已获得","",""
"600900","2014-12-31","1","1","S5202","已获得","",""
"600900","2015-12-31","1","1","S5202","已获得","",""
"600900","2016-12-31","1","1","S5204","截至报告期末累计获得","",""
"600900","2018-12-31","1","1","S5203","已授权","",""
"600900","2019-12-31","1","1","S5203","已授权","",""
"600900","2020-12-31","1","1","S5206","截止报告期末累计已授权","",""
"600900","2021-12-31","1","1","S5202","已获得","23",""
"600903","2020-12-31","1","1","S5204","截至报告期末累计获得","","16"
"600916","2020-12-31","1","1","S5205","截止报告期末累计已被受理","",""
"600916","2020-12-31","1","1","S5206","截止报告期末累计已授权","",""
"600916","2020-12-31","1","1","S5204","截至报告期末累计获得","2",""
"600916","2021-12-31","1","1","S5205","截止报告期末累计已被受理","",""
"600916","2021-12-31","1","1","S5206","截止报告期末累计已授权","",""
"600916","2021-12-31","1","1","S5204","截至报告期末累计获得","2",""
"600917","2017-12-31","1","1","S5206","截止报告期末累计已授权","",""
"600917","2019-12-31","1","1","S5203","已授权","",""
"600917","2020-12-31","1","1","S5203","已授权","",""
"600917","2021-12-31","1","1","S5203","已授权","",""
"600929","2018-12-31","1","1","S5204","截至报告期末累计获得","27",""
"600929","2019-12-31","1","1","S5204","截至报告期末累计获得","25",""
"600929","2020-12-31","1","1","S5204","截至报告期末累计获得","25","122"
"600929","2020-12-31","1","1","S5202","已获得","",""
"600929","2021-12-31","1","1","S5206","截止报告期末累计已授权","",""
"600933","2017-12-31","1","1","S5204","截至报告期末累计获得","2",""
"600933","2018-12-31","1","1","S5204","截至报告期末累计获得","6",""
"600935","2021-12-31","1","1","S5202","已获得","9","33"
"600936","2016-12-31","1","1","S5204","截至报告期末累计获得","2","11"
"600936","2017-12-31","1","1","S5202","已获得","1","2"
"600936","2018-12-31","1","1","S5202","已获得","1","2"
"600936","2019-12-31","1","1","S5202","已获得","1","1"
"600936","2020-12-31","1","1","S5202","已获得","1","1"
"600936","2021-12-31","1","1","S5202","已获得","",""
"600939","2016-12-31","1","1","S5203","已授权","7",""
"600939","2017-12-31","1","1","S5204","截至报告期末累计获得","64",""
"600939","2017-12-31","1","1","S5203","已授权","29",""
"600939","2018-12-31","1","1","S5204","截至报告期末累计获得","102",""
"600939","2018-12-31","1","1","S5203","已授权","15",""
"600939","2019-12-31","1","1","S5204","截至报告期末累计获得","135",""
"600939","2019-12-31","1","1","S5203","已授权","19",""
"600939","2020-12-31","1","1","S5206","截止报告期末累计已授权","160",""
"600939","2020-12-31","1","1","S5203","已授权","25",""
"600939","2021-12-31","1","1","S5203","已授权","38",""
"600939","2021-12-31","1","1","S5206","截止报告期末累计已授权","198",""
"600956","2020-12-31","1","1","S5203","已授权","7","28"
"600960","2008-12-31","1","1","S5202","已获得","",""
"600960","2009-12-31","1","1","S5201","已申请","",""
"600960","2009-12-31","1","1","S5204","截至报告期末累计获得","4",""
"600960","2010-12-31","1","1","S5202","已获得","2",""
"600960","2015-12-31","1","1","S5201","已申请","3","11"
"600960","2018-12-31","1","1","S5203","已授权","8",""
"600960","2018-12-31","1","1","S5201","已申请","14",""
"600960","2019-12-31","1","1","S5202","已获得","",""
"600960","2020-12-31","1","1","S5203","已授权","5",""
"600961","2008-12-31","1","1","S5202","已获得","",""
"600961","2011-12-31","1","1","S5203","已授权","",""
"600961","2019-12-31","1","1","S5201","已申请","",""
"600961","2019-12-31","1","1","S5203","已授权","4",""
"600961","2020-12-31","1","1","S5203","已授权","6",""
"600962","2012-12-31","1","1","S5205","截止报告期末累计已被受理","10",""
"600962","2012-12-31","1","2","S5205","截止报告期末累计已被受理","2",""
"600962","2012-12-31","1","1","S5206","截止报告期末累计已授权","4",""
"600962","2013-12-31","1","1","S5202","已获得","",""
"600962","2013-12-31","1","1","S5205","截止报告期末累计已被受理","",""
"600962","2015-12-31","1","1","S5204","截至报告期末累计获得","12",""
"600962","2015-12-31","1","2","S5202","已获得","1",""
"600962","2015-12-31","1","1","S5202","已获得","6",""
"600962","2016-12-31","1","2","S5204","截至报告期末累计获得","1","0"
"600962","2016-12-31","1","1","S5204","截至报告期末累计获得","13","0"
"600962","2016-12-31","1","1","S5205","截止报告期末累计已被受理","20","30"
"600962","2017-12-31","1","1","S5204","截至报告期末累计获得","13","28"
"600962","2017-12-31","1","2","S5204","截至报告期末累计获得","1",""
"600962","2017-12-31","1","1","S5205","截止报告期末累计已被受理","15","2"
"600962","2018-12-31","1","1","S5204","截至报告期末累计获得","12","29"
"600962","2018-12-31","1","2","S5206","截止报告期末累计已授权","1",""
"600962","2019-12-31","1","2","S5201","已申请","2",""
"600962","2019-12-31","1","1","S5201","已申请","9",""
"600962","2019-12-31","1","2","S5203","已授权","1",""
"600962","2019-12-31","1","1","S5203","已授权","","15"
"600962","2021-12-31","1","1","S5201","已申请","7",""
"600962","2021-12-31","1","2","S5202","已获得","1",""
"600962","2021-12-31","1","1","S5202","已获得","2","10"
"600963","2008-12-31","1","1","S5202","已获得","3",""
"600963","2011-12-31","1","1","S5201","已申请","9",""
"600963","2017-12-31","1","1","S5201","已申请","6",""
"600963","2017-12-31","1","1","S5203","已授权","5",""
"600963","2017-12-31","1","1","S5204","截至报告期末累计获得","",""
"600963","2019-12-31","1","1","S5201","已申请","",""
"600963","2019-12-31","1","1","S5202","已获得","",""
"600963","2019-12-31","1","1","S5203","已授权","",""
"600966","2021-12-31","1","1","S5206","截止报告期末累计已授权","14","40"
"600967","2008-12-31","1","1","S5202","已获得","",""
"600967","2009-12-31","1","1","S5202","已获得","","3"
"600967","2012-12-31","1","1","S5201","已申请","",""
"600967","2012-12-31","1","1","S5203","已授权","3","18"
"600967","2013-12-31","1","1","S5203","已授权","",""
"600967","2014-12-31","1","1","S5203","已授权","",""
"600967","2015-12-31","1","1","S5203","已授权","",""
"600967","2016-12-31","1","1","S5201","已申请","",""
"600967","2016-12-31","1","1","S5203","已授权","",""
"600967","2017-12-31","1","1","S5201","已申请","112",""
"600967","2019-12-31","1","1","S5201","已申请","120",""
"600967","2019-12-31","1","1","S5203","已授权","12",""
"600967","2020-12-31","1","1","S5201","已申请","147",""
"600967","2021-12-31","1","1","S5201","已申请","142",""
"600967","2021-12-31","1","1","S5203","已授权","",""
"600968","2019-12-31","1","1","S5204","截至报告期末累计获得","",""
"600968","2020-12-31","1","1","S5204","截至报告期末累计获得","",""
"600968","2020-12-31","1","1","S5201","已申请","",""
"600968","2021-12-31","1","1","S5204","截至报告期末累计获得","",""
"600970","2007-12-31","1","1","S5201","已申请","",""
"600970","2007-12-31","1","1","S5203","已授权","",""
"600970","2008-12-31","1","1","S5203","已授权","",""
"600970","2009-12-31","1","1","S5201","已申请","8",""
"600970","2009-12-31","1","1","S5203","已授权","",""
"600970","2011-12-31","1","1","S5201","已申请","",""
"600970","2012-12-31","1","1","S5201","已申请","",""
"600970","2012-12-31","1","1","S5203","已授权","",""
"600970","2013-12-31","1","1","S5201","已申请","",""
"600970","2013-12-31","1","1","S5203","已授权","",""
"600970","2014-12-31","1","1","S5201","已申请","",""
"600970","2014-12-31","1","1","S5203","已授权","",""
"600970","2015-12-31","1","1","S5201","已申请","",""
"600970","2015-12-31","1","1","S5203","已授权","",""
"600970","2016-12-31","1","1","S5201","已申请","",""
"600970","2016-12-31","1","1","S5203","已授权","",""
"600970","2017-12-31","1","1","S5201","已申请","",""
"600970","2017-12-31","1","1","S5203","已授权","",""
"600970","2018-12-31","1","1","S5204","截至报告期末累计获得","127",""
"600970","2018-12-31","1","1","S5201","已申请","",""
"600970","2018-12-31","1","1","S5203","已授权","",""
"600970","2019-12-31","1","1","S5204","截至报告期末累计获得","131",""
"600970","2019-12-31","1","1","S5201","已申请","",""
"600970","2019-12-31","1","2","S5201","已申请","",""
"600970","2019-12-31","1","1","S5203","已授权","",""
"600970","2020-12-31","1","1","S5204","截至报告期末累计获得","171",""
"600970","2021-12-31","1","1","S5201","已申请","173",""
"600970","2021-12-31","1","1","S5203","已授权","49",""
"600970","2021-12-31","1","1","S5204","截至报告期末累计获得","294",""
"600970","2021-12-31","1","2","S5204","截至报告期末累计获得","",""
"600973","2007-12-31","1","1","S5203","已授权","1",""
"600973","2009-12-31","1","1","S5201","已申请","",""
"600973","2009-12-31","1","1","S5203","已授权","",""
"600973","2010-12-31","1","1","S5203","已授权","",""
"600973","2011-12-31","1","1","S5203","已授权","3",""
"600973","2012-12-31","1","1","S5202","已获得","1",""
"600973","2012-12-31","1","1","S5203","已授权","1",""
"600973","2013-12-31","1","1","S5202","已获得","1",""
"600973","2014-12-31","1","1","S5203","已授权","",""
"600973","2016-12-31","1","1","S5203","已授权","5",""
"600973","2017-12-31","1","1","S5203","已授权","5",""
"600973","2017-12-31","1","2","S5203","已授权","",""
"600973","2020-12-31","1","1","S5201","已申请","32",""
"600973","2021-12-31","1","1","S5201","已申请","18",""
"600975","2013-12-31","1","1","S5202","已获得","3",""
"600975","2021-12-31","1","1","S5203","已授权","","3"
"600976","2014-12-31","1","1","S5201","已申请","",""
"600976","2014-12-31","1","1","S5204","截至报告期末累计获得","",""
"600976","2015-12-31","1","1","S5204","截至报告期末累计获得","15",""
"600976","2016-12-31","1","1","S5204","截至报告期末累计获得","23",""
"600976","2017-12-31","1","1","S5204","截至报告期末累计获得","25","11"
"600976","2017-12-31","1","1","S5202","已获得","2",""
"600976","2018-12-31","1","1","S5202","已获得","30","12"
"600976","2019-12-31","1","1","S5202","已获得","32","14"
"600976","2020-12-31","1","1","S5202","已获得","41","11"
"600976","2021-12-31","1","1","S5201","已申请","8","13"
"600976","2021-12-31","1","1","S5204","截至报告期末累计获得","",""
"600979","2020-12-31","1","1","S5201","已申请","3",""
"600979","2020-12-31","1","1","S5203","已授权","","1"
"600980","2008-12-31","1","1","S5203","已授权","",""
"600980","2008-12-31","1","1","S5201","已申请","",""
"600980","2010-12-31","1","1","S5204","截至报告期末累计获得","",""
"600980","2011-12-31","1","1","S5203","已授权","2",""
"600980","2013-12-31","1","1","S5204","截至报告期末累计获得","14",""
"600980","2013-12-31","1","1","S5206","截止报告期末累计已授权","9",""
"600980","2014-12-31","1","1","S5204","截至报告期末累计获得","15",""
"600980","2014-12-31","1","1","S5206","截止报告期末累计已授权","10",""
"600980","2015-12-31","1","1","S5206","截止报告期末累计已授权","",""
"600980","2016-12-31","1","1","S5206","截止报告期末累计已授权","",""
"600980","2016-12-31","1","1","S5201","已申请","",""
"600980","2016-12-31","1","1","S5203","已授权","",""
"600980","2017-12-31","1","1","S5206","截止报告期末累计已授权","",""
"600980","2017-12-31","1","2","S5206","截止报告期末累计已授权","",""
"600980","2017-12-31","1","1","S5203","已授权","21",""
"600980","2018-12-31","1","1","S5206","截止报告期末累计已授权","",""
"600980","2018-12-31","1","1","S5203","已授权","",""
"600980","2018-12-31","1","2","S5206","截止报告期末累计已授权","",""
"600980","2020-12-31","1","1","S5203","已授权","11",""
"600980","2020-12-31","1","2","S5203","已授权","",""
"600980","2021-12-31","1","1","S5203","已授权","20",""
"600980","2021-12-31","1","2","S5203","已授权","",""
"600980","2021-12-31","1","2","S5204","截至报告期末累计获得","",""
"600982","2021-12-31","1","1","S5202","已获得","","2"
"600982","2021-12-31","1","1","S5204","截至报告期末累计获得","","4"
"600983","2008-12-31","1","1","S5203","已授权","","9"
"600983","2009-12-31","1","1","S5202","已获得","",""
"600983","2011-12-31","1","1","S5201","已申请","11",""
"600983","2012-12-31","1","1","S5201","已申请","31",""
"600983","2013-12-31","1","1","S5201","已申请","40",""
"600983","2013-12-31","1","1","S5203","已授权","6","132"
"600983","2014-12-31","1","1","S5201","已申请","81",""
"600983","2015-12-31","1","1","S5201","已申请","61",""
"600983","2015-12-31","1","1","S5206","截止报告期末累计已授权","34","424"
"600984","2013-12-31","1","1","S5201","已申请","",""
"600984","2013-12-31","1","1","S5203","已授权","",""
"600984","2015-12-31","1","1","S5204","截至报告期末累计获得","","19"
"600984","2015-12-31","1","1","S5203","已授权","2","5"
"600984","2016-12-31","1","1","S5204","截至报告期末累计获得","0","19"
"600984","2020-12-31","1","1","S5201","已申请","",""
"600984","2020-12-31","1","1","S5203","已授权","","12"
"600985","2016-12-31","1","1","S5201","已申请","11","0"
"600985","2016-12-31","1","1","S5203","已授权","3","1"
"600985","2017-12-31","1","1","S5206","截止报告期末累计已授权","3","1"
"600985","2017-12-31","1","1","S5201","已申请","3",""
"600985","2018-12-31","1","1","S5203","已授权","3",""
"600985","2019-12-31","1","1","S5203","已授权","9",""
"600985","2020-12-31","1","1","S5203","已授权","",""
"600985","2021-12-31","1","1","S5203","已授权","",""
"600986","2009-12-31","1","1","S5201","已申请","",""
"600986","2010-12-31","1","1","S5202","已获得","2",""
"600986","2011-12-31","1","1","S5201","已申请","3","5"
"600988","2015-12-31","1","1","S5202","已获得","9","1"
"600988","2016-12-31","1","1","S5202","已获得","11","1"
"600989","2019-12-31","1","1","S5205","截止报告期末累计已被受理","47","73"
"600989","2019-12-31","1","1","S5204","截至报告期末累计获得","","40"
"600989","2020-12-31","1","1","S5203","已授权","",""
"600989","2021-12-31","1","1","S5201","已申请","4",""
